sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
0.239160839160839,0.238554806437582,0.049544707118971,0.334769611656951,0.159587163360748,0.136848340914373
0.2,0.215446933449326,0.047449542025799,0.343704655344655,0.154329946782777,0.109940133722181
0.153846153846154,0.137967594606351,0.0415538302263279,0.309037344877345,0.139816158684083,0.0873113038798378
0.13393006993007,0.0557307525010874,0.0026728907882402,0.178077654382654,0.0861151427189163,0.0690938877157111
0.0,0.0,0.0980661021340599,0.0,0.0,0.0
0.135664335664336,0.0,0.216927409724572,0.0834783026849693,0.0682148040638607,0.0244993703943429
0.18041958041958,0.081857810251949,0.287103004501145,0.17219120489918,0.122399612965651,0.0772254965984291
0.282517482517483,0.0526723575467595,0.412615723913545,0.271959762115279,0.0996613449443638,0.115553349120686
0.328671328671329,0.0553491983547386,0.422372532858804,0.34168515287182,0.101112723754233,0.165755048221002
0.334265734265734,0.0557307525010874,0.39037489449752,0.377039844701524,0.0875665215287857,0.16158468990746
0.299300699300699,0.0591289691170074,0.315004111416066,0.314837395627628,0.0807934204160619,0.137676541163083
0.225174825174825,0.04444775489931,0.20384950839548,0.234055172780436,0.06966618287373,0.0872542528533149
0.176223776223776,0.0152919747716398,0.0069860376645423,0.120472685508936,0.0933720367682632,0.041881884419701
0.0,0.0,0.116395724300545,0.0,0.0,0.0
0.0769230769230769,0.0,0.287698012076091,0.0826720996040996,0.0759554910498307,0.0305101226631438
0.146853146853147,0.0591289691170074,0.393809540790047,0.178857794043563,0.170778906627963,0.08859317508873
0.244755244755245,0.127171619708977,0.292640213069956,0.235044762182262,0.147749423440942,0.101360241010083
0.282517482517483,0.0987370716736746,0.477650672574191,0.222950123147588,0.181906144170295,0.152890613992482
0.232167832167832,0.105344715093519,0.45195837772434,0.162196217896218,0.148040638606676,0.166324310557933
0.184615384615385,0.119957046541975,0.337221828411035,0.134192394487035,0.133526850507983,0.159863297300407
0.121678321678322,0.0910722053066551,0.163893515187012,0.109444295738983,0.0875665215287857,0.113994834394914
0.0867132867132867,0.0565186192833771,0.0204988592288491,0.0609738196969125,0.0667634252539913,0.0607635997927228
0.0,0.0,0.0922715267604604,0.0,0.0,0.0
0.113286713286713,0.0,0.158748481767711,0.0557148524085733,0.133043057571359,0.0225920067052893
0.220979020979021,0.0227680513266638,0.235336009389172,0.139495723659057,0.280599903241413,0.0567854276589735
0.247552447552448,0.0258221985102218,0.181239172921626,0.196279824719686,0.352201257861635,0.0726239688786359
0.283518709702554,0.0282051979121357,0.136048268545566,0.260964105716506,0.460087082728592,0.0850014109948454
0.296503496503496,0.0237875163114398,0.100030594717577,0.323089514600802,0.445386054858006,0.0835181812945116
0.261538461538462,0.0258264462809917,0.074817816131323,0.251695297835426,0.39622641509434,0.0800509831723999
0.197202797202797,0.0236320047035926,0.0439412281856705,0.208985570655759,0.265602322206096,0.0529241205835291
0.144055944055944,0.0118937581557199,0.0153703679433012,0.12166957042957,0.127237542331882,0.0355026657588914
0.0,0.0,0.101229582615437,0.0,0.0,0.0
0.0517482517482517,0.0,0.253380465977928,0.0526773631923632,0.0285437832607644,0.0267582293363926
0.0926467471922019,0.0744209438886472,0.380757104109853,0.109734308635809,0.0552693904525203,0.0866358840111883
0.0937062937062937,0.0863147020443671,0.464787050089253,0.12457464621798,0.0880503144654088,0.0904781573359779
0.288111888111888,0.19573727707699,0.302674964984089,0.241757826045661,0.158200290275762,0.152446860673182
0.283916083916084,0.202873531970422,0.284377169313102,0.246970343545344,0.152878567972908,0.154013141273683
0.244755244755245,0.18894084384515,0.217185336362397,0.235474865110559,0.128205128205128,0.133273217191073
0.162237762237762,0.232098194867334,0.201425560152633,0.0906748964903709,0.0661059630580676,0.0709643304511415
0.107429626211352,0.155638321009134,0.0347366353947757,0.0587468601768602,0.0832123850991776,0.0401245030084753
0.0,0.0,0.0428285117355009,0.0,0.0,0.0
0.0825174825174825,0.0,0.0820650048210437,0.0653793504273504,0.0483792936623125,0.0308583895068618
0.12027972027972,0.141011976296283,0.103712881089176,0.115819923611742,0.0861151427189163,0.0782183583060986
0.146853146853147,0.322153642931536,0.108933730980803,0.155290227920228,0.0933720367682632,0.0795747146381866
0.163636363636364,0.320209097122973,0.113418361114294,0.170178112998113,0.121915820029028,0.0978130462171501
0.165034965034965,0.303120922140061,0.104575700296963,0.190545439227439,0.10062893081761,0.0951519052808005
0.163636363636364,0.212334426765445,0.0625798241702985,0.136006333111333,0.0832123850991776,0.0849850592107909
0.13393006993007,0.122974041903012,0.0432593955546463,0.131452563855359,0.0517658442186744,0.0675477435604654
0.0937062937062937,0.097868638538495,0.035213199017652,0.126402442742443,0.0546686018384132,0.0452795169553112
0.0,0.0,0.0767935633885509,0.0,0.0,0.0
0.0874493927125507,0.0,0.155345988242852,0.0392230898956853,0.0367682631833575,0.0195352351862474
0.218181818181818,0.097868638538495,0.284895621819363,0.154094737046882,0.157716497339139,0.102380242556039
0.271328671328671,0.173173824259382,0.292272260895482,0.214580386526746,0.196903725205612,0.158003163752244
0.212587412587413,0.0781589821661592,0.304797025086123,0.087981143023643,0.0787501067190301,0.0547117393695192
0.197202797202797,0.0348024253423528,0.287536153578336,0.0838741302863803,0.06966618287373,0.0495315385745538
0.14965034965035,0.0363609177903436,0.244089921594597,0.080224435961936,0.08514755684567,0.0459467763475754
0.0867132867132867,0.0531820900391475,0.152001035657464,0.0651212541131185,0.0585389453313982,0.0474517642723662
0.0531468531468531,0.0333025228360157,0.0434341963297011,0.0522936652619411,0.0527334300919207,0.0400403379117107
0.0,0.0,0.122795268061219,0.0,0.0,0.0
0.1402673276091,0.0047575032622879,0.286097038274835,0.0802932515632515,0.0493468795355588,0.0298864612164637
0.208391608391608,0.0545115677678319,0.413181451213215,0.16485131768816,0.0609579100145138,0.0927696486990461
0.272727272727273,0.166512614180078,0.262677040171771,0.22269732037407,0.209205888451172,0.154640100754041
0.313286713286713,0.21102925184863,0.27511471034885,0.26847859719492,0.234639574262216,0.186864843927122
0.348251748251748,0.0771395171813832,0.459080649981202,0.247045932538978,0.0595065312046444,0.0834740474392074
0.250475450475451,0.096849173553719,0.374362275958447,0.233633521786855,0.0275761973875181,0.085518145224257
0.170629370629371,0.0397591344062636,0.240145444903862,0.193056409531826,0.0227382680212869,0.0601671712950665
0.103496503496503,0.0214087646802958,0.0592830337984255,0.116570623376623,0.0367682631833575,0.0379296634575806
0.0,0.0,0.114294090700899,0.0,0.0,0.0
0.121678321678322,0.0044176816006959,0.24800916019956,0.062603543362253,0.0532172230285438,0.0274793365754869
0.198601398601399,0.0288848412353197,0.28682815803818,0.112266002371405,0.0967585873246251,0.0502199684369254
0.232167832167832,0.0333025228360157,0.222123077643661,0.106696906492201,0.0789668552471787,0.0493958458779605
0.239160839160839,0.0553909308394954,0.155411661705936,0.152458114364648,0.0754716981132075,0.047954738297908
0.239160839160839,0.0564103958242714,0.117302957651826,0.130329476122404,0.065795839380745,0.0475964767628601
0.290909090909091,0.218505328403654,0.212273392366776,0.283863945278466,0.182810626617025,0.157671979838623
0.165034965034965,0.0791784471509352,0.0504929774649082,0.103068357888067,0.0401548137397194,0.0397204403558163
0.109090909090909,0.107043823401479,0.0433011729102912,0.153665099180748,0.0459603289791969,0.0488544375433643
0.0,0.0,0.0,0.0332330912274309,0.0,0.0
0.0,0.0,0.150348476513759,0.0,0.0,0.0
0.123076923076923,0.0081557198782079,0.31306858012556,0.0650080445355022,0.0822447992259313,0.0295267832960881
0.188811188811189,0.114519899956503,0.353831168829702,0.11657718449279,0.153362360909531,0.0725305293475755
0.21958041958042,0.158017072640278,0.378788900012867,0.153305587664677,0.158498629253346,0.0873111517154066
0.324475524475524,0.194063457822916,0.339880971198,0.168123808043808,0.160619254958878,0.113810213511837
0.303496503496503,0.133889734667247,0.302259285356318,0.172150444066014,0.158684083212385,0.0990320209998419
0.257342657342657,0.188354861615974,0.17814994321797,0.168573267950687,0.135462022254475,0.0940756504122442
0.19020979020979,0.155978142670726,0.0672045376069421,0.103058947533948,0.0861151427189163,0.0755814073731826
0.115224775224775,0.105530878264652,0.0453771678926181,0.160787733757734,0.0517658442186744,0.053628820787644
0.0,0.0,0.0,0.0471706930301667,0.0,0.0
0.0,0.0,0.0269842043652427,0.0,0.0,0.0
0.114685314685315,0.0064566115702479,0.0376455183491971,0.0925442008343959,0.0372520561199806,0.0308813304239677
0.163636363636364,0.178262666658011,0.0433306755778395,0.175205816647121,0.0469279148524432,0.0680447053758865
0.188811188811189,0.236176054806438,0.0454220223624726,0.224579175172653,0.0595065312046444,0.0725398943766546
0.17125632987702,0.268119290996085,0.0496403256437434,0.264167532005772,0.0933720367682632,0.0879461552512696
0.181818181818182,0.269138755980861,0.0561207331913065,0.222969976806819,0.0807934204160619,0.0865884642607717
0.13006993006993,0.266726429155608,0.0495333891097264,0.200436356227441,0.0900247685443622,0.0890815556448239
0.0769230769230769,0.201514245324054,0.0413556342595556,0.163617214537453,0.0875665215287857,0.0831796453807466
0.0671328671328671,0.127433123096999,0.0350494078311572,0.0958777772692856,0.0967585873246251,0.0502309845260445
0.0,0.0,0.0,0.0511486784892667,0.0,0.0
0.0,0.0,0.0544491820686544,0.0,0.0,0.0
0.0895104895104895,0.0057769682470639,0.111218117437016,0.0552159007659008,0.0291189593076385,0.0168571217130503
0.158041958041958,0.0149460117547179,0.152412751101182,0.0958535935324762,0.0517658442186744,0.0215913934326608
0.197202797202797,0.0169490826495154,0.182353152812954,0.121542262009514,0.0682148040638607,0.0220710322822795
0.194405594405594,0.0186901913875598,0.191722612167813,0.0953844867132867,0.0803096274794388,0.0216347922004473
0.173426573426573,0.0166512614180078,0.160677182032081,0.0569307517754577,0.0406386066763425,0.0186607299286012
0.104895104895105,0.0152919747716398,0.127265010919142,0.0699706483455302,0.0261248185776488,0.0169995459663493
0.0937062937062937,0.0169910830795998,0.0989502203633529,0.0713116706807405,0.0180454765360426,0.0165783013916192
0.0545454545454545,0.0132530448020879,0.076164970043932,0.0559716964516965,0.0299951620706338,0.0162191037450429
0.0,0.0,0.0,0.0765707544538795,0.0,0.0
0.0,0.0,0.0061038192070618,0.0,0.0,0.0
0.0,0.0,0.0507927172538227,0.0,0.0,0.0
0.0671328671328671,0.0074973154088734,0.122402163920978,0.0528463051913052,0.0265076177025863,0.015681434205544
0.116083916083916,0.0207291213571118,0.181751417602819,0.110737711621712,0.0445089501693275,0.0234799403501275
0.153846153846154,0.0278653762505437,0.16394676609915,0.190430377952277,0.0517658442186744,0.029521680796978
0.183216783216783,0.0368167761168695,0.178141060092439,0.336596318209446,0.0522496371552975,0.0321407797996323
0.236363636363636,0.0316969886087839,0.143661979383602,0.371519655282172,0.0372520561199806,0.0336256213067329
0.244755244755245,0.0373803827751196,0.123012878878495,0.330017648495296,0.0324141267537494,0.0314454263905056
0.206993006993007,0.118597759895607,0.121063640170166,0.224243595958135,0.129218171132822,0.0930485876731341
0.0895104895104895,0.0166512614180078,0.0538308121697234,0.097562763687925,0.0497866912961253,0.0156068209603984
0.0,0.0,0.0,0.0752150384038619,0.0,0.0
0.0,0.0,0.0064614436988693,0.0,0.0,0.0
0.0,0.0,0.041776376865735,0.0,0.0,0.0
0.162237762237762,0.0098548281861679,0.113194377933689,0.0845111859637946,0.0914368650217707,0.0431353123417894
0.278321678321678,0.212048716833406,0.18609396786938,0.159738376798865,0.205611998064828,0.116922388053149
0.325874125874126,0.403940686626454,0.218655064110184,0.20427302031302,0.213352685050798,0.135085179575664
0.369230769230769,0.515509460635059,0.220599378897738,0.283835367919752,0.234639574262216,0.187667272043926
0.351048951048951,0.481187472814267,0.16056244765216,0.313853376853754,0.25138505235888,0.170566955521158
0.318881118881119,0.34603001455947,0.127202898619677,0.272104757834758,0.235607160135462,0.166377394274277
0.21958041958042,0.220204436711614,0.065973512676226,0.250586973626974,0.177552007740687,0.148796264524026
0.109090909090909,0.0917518486298391,0.043726924855921,0.182790246361438,0.121915820029028,0.0850412816544423
0.0,0.0220884080034798,0.0,0.0673630612662192,0.0,0.0
0.0,0.0,0.162986149460723,0.0,0.0,0.0
0.220979020979021,0.0125734014789039,0.348561423208432,0.122929014953973,0.220609579100145,0.0493051793976958
0.374825174825175,0.0784988038277512,0.481885753275608,0.273944472827614,0.428160210757166,0.14394754173497
0.441958041958042,0.127220734558504,0.56104336458284,0.410464933665368,0.551189014178855,0.223820970802575
0.274125874125874,0.17874619399739,0.260086947759725,0.300221523522774,0.168130186998111,0.151487030558437
0.275524475524476,0.17874619399739,0.24004731593958,0.301140169129117,0.174165457184325,0.152072988407526
0.244755244755245,0.160735645933014,0.18270315391133,0.279169851259851,0.151427189163038,0.134718284560798
0.179780713114047,0.126510750015535,0.109537199692244,0.235108931941075,0.115584442901916,0.0968080949806267
0.102097902097902,0.0791784471509352,0.0416918820549902,0.146396611652237,0.0445089501693275,0.049031898703201
0.0,0.0276997131905176,0.0,0.0481560994154897,0.0,0.0
0.0,0.0,0.0056687486094475,0.0,0.0,0.0
0.0167832167832168,0.0,0.0855011038337348,0.0,0.0062893081761006,0.0
0.123076923076923,0.0118937581557199,0.166135719593672,0.0863618079594824,0.0653120464441219,0.0321407797996323
0.239160839160839,0.18894084384515,0.451296899510593,0.163733577829073,0.166908563134978,0.124614843561234
0.344055944055944,0.304820030448021,0.506645743066794,0.24163364765953,0.229801644895985,0.166302249529204
0.408391608391608,0.404861044905369,0.503334563647428,0.286222392669059,0.265602322206096,0.220328779665241
0.430769230769231,0.404727598956068,0.453777451586319,0.315006982948222,0.181906144170295,0.22948661459525
0.383216783216783,0.28304625139646,0.336911265543216,0.293863690320978,0.136913401064344,0.226424087196487
0.239160839160839,0.134909199652023,0.195696062026714,0.272034615384615,0.109820996613449,0.206777500810295
0.109090909090909,0.0333025228360157,0.0912281397100912,0.190639343989344,0.0512820512820513,0.119435052899288
0.0,0.0200494780339278,0.0,0.128873643458938,0.0,0.0
0.0,0.0,0.0068440100936584,0.0,0.0,0.0
0.0223776223776224,0.0,0.0585937258399692,0.0,0.0062893081761006,0.0
0.152447552447552,0.0098548281861679,0.144793305166564,0.0447455447692404,0.0551286794350058,0.0218357557678293
0.296503496503496,0.0550139553429027,0.255265465762693,0.0823528725207377,0.0996613449443638,0.0395233474545727
0.373488276429453,0.0754404088734232,0.308721586655386,0.0868877805824719,0.08514755684567,0.0508613614404056
0.362237762237762,0.15325956937799,0.303129504505323,0.104608825868576,0.0953072085147557,0.0685566953738951
0.307692307692308,0.198795672031318,0.28163579503119,0.268641566280941,0.176100628930818,0.170141429815318
0.264335664335664,0.18909816868848,0.22075648328522,0.251480531949218,0.156601936396539,0.150656830226601
0.12027972027972,0.144764027838191,0.0666739304093375,0.0767561733986178,0.0411223996129656,0.0609679773952598
0.0703693418494862,0.0391134732492388,0.0436785873358386,0.0542776469994652,0.0256410256410256,0.0395670671992936
0.0,0.0553909308394954,0.0,0.135490879527513,0.0,0.0075201183505549
0.0,0.0,0.0055940050197039,0.0,0.0,0.0
0.0181818181818182,0.0,0.0917938038023427,0.0,0.0091920657958393,0.0
0.121678321678322,0.0131480998771845,0.192577715169196,0.0825109534909535,0.0711175616835994,0.0340898515697375
0.226573426573427,0.114082599571267,0.28403484904015,0.16752619883992,0.148040638606676,0.0972974840018957
0.0699300699300699,0.131850804697695,0.380514593291691,0.147200095615381,0.113207547169811,0.155124039098756
0.0825174825174825,0.118597759895607,0.304067079298303,0.163806195522339,0.137397194000968,0.152705933678103
0.0643356643356643,0.119865934937055,0.238586464689518,0.134001198135198,0.140299951620706,0.103651355360331
0.0685314685314685,0.134229556328839,0.179992844982691,0.116681961123082,0.122399612965651,0.0993065519365349
0.0601398601398601,0.096849173553719,0.114790012034946,0.12148475649075,0.0861151427189163,0.0928113516627752
0.0447552447552448,0.0559395814551384,0.0696539644402476,0.0881046554646555,0.0537010159651669,0.0523964410461067
0.0,0.0326228795128317,0.0,0.126130595380595,0.0,0.0
0.0,0.0,0.006651185653161,0.0,0.0,0.0
0.0181818181818182,0.0,0.0986821506875981,0.0,0.0082244799225931,0.0
0.121678321678322,0.0139326881252719,0.21096828225196,0.0873057093432401,0.0759554910498307,0.0372234820996772
0.21958041958042,0.111801326663767,0.295385288888166,0.173362757553558,0.155781325592646,0.100633867653823
0.258741258741259,0.171609939103958,0.317998129098688,0.233612904502905,0.181906144170295,0.141732738879298
0.314685314685315,0.133865461691419,0.479970228795996,0.187885796795797,0.180454765360426,0.158744430664463
0.225262237762237,0.123355263157895,0.464736188799294,0.146000459706441,0.121915820029028,0.151185051473126
0.183761692852602,0.164473684210526,0.368754018622246,0.151889585969586,0.134010643444606,0.139006018734534
0.142657342657343,0.122335798173119,0.20640203902718,0.136186362837163,0.103531688437349,0.105200915170574
0.0951048951048951,0.111801326663767,0.0825343432136258,0.0955222925612399,0.0634344690948465,0.0595799883144719
0.0,0.0465555676381035,0.0,0.102954187972521,0.0,0.0067256126960528
0.0,0.0,0.0070272256987303,0.0,0.0,0.0
0.0181818181818182,0.0,0.102546440283922,0.0,0.0091920657958393,0.0
0.0937062937062937,0.0180105480643758,0.182581062511951,0.0863329970858329,0.0522750999414356,0.0474312098453017
0.18041958041958,0.0856350587211831,0.244870974454258,0.153390260261126,0.142718916303822,0.125524167262346
0.282517482517483,0.118597759895607,0.267368062705154,0.182275704079119,0.153362360909531,0.176214286833877
0.341258741258741,0.187921378860374,0.287440849783016,0.188156991985792,0.172230285437833,0.201741052581664
0.321678321678322,0.196756742061766,0.233728869286544,0.162326050586051,0.162070633768747,0.150922382701132
0.226573426573427,0.203213353632014,0.14907983195615,0.160790722460722,0.127237542331882,0.130645415689378
0.173426573426573,0.167871900826446,0.105448433998878,0.160544182628965,0.0952168112186392,0.100604074616845
0.109090909090909,0.092771313614615,0.0524403495079349,0.114731759203759,0.03870343492985,0.0610737026743325
0.0,0.0513130709003915,0.0,0.0922021518284809,0.0,0.0062066730222046
0.0,0.0,0.0064993680796203,0.0,0.0,0.0
0.0251748251748252,0.0,0.134871157866917,0.0,0.00774068698597,0.0
0.14965034965035,0.0186901913875598,0.301621231917656,0.0995049535244056,0.0672472181906144,0.0410295595260816
0.263671111497198,0.0750972772605819,0.404816118354683,0.159835549035369,0.162070633768747,0.091311130776954
0.351048951048951,0.0998580111823982,0.430803798376334,0.182276726146482,0.238993710691824,0.140577631748058
0.383216783216783,0.137967594606351,0.418169204966006,0.207573108003108,0.298016448959845,0.161686429813005
0.379020979020979,0.14816224445411,0.36644210229317,0.190362128982129,0.223028543783261,0.140791986492486
0.358041958041958,0.167871900826446,0.298487161280098,0.186545174126285,0.135462022254475,0.120456677126196
0.28593006993007,0.125734014789039,0.206506854943052,0.179552318749626,0.0967585873246251,0.0954347126784796
0.148251748251748,0.0635466507177034,0.0989979661562824,0.13614628982129,0.0590227382680213,0.0581006404070276
0.0223776223776224,0.0326228795128317,0.0,0.112194877421137,0.0,0.0125465301365277
0.0,0.0,0.0065004382833836,0.0,0.0,0.0
0.0307692307692308,0.0,0.0435524411548672,0.0,0.0120948234155781,0.0
0.209020436927414,0.0333025228360157,0.0872929863239141,0.0863509105709105,0.154329946782777,0.0451211032915737
0.353846153846154,0.152240104393214,0.103988319880393,0.146888877372627,0.3096274794388,0.0881826621356985
0.401398601398601,0.262326140765136,0.101322551365437,0.160522022518544,0.390904692791485,0.0818501314037904
0.427972027972028,0.376543511177455,0.0913628340800498,0.197941326530612,0.474117077890663,0.0924736383590992
0.412587412587413,0.389365797815608,0.0631335628271551,0.170157547168279,0.397194000967586,0.082524039812149
0.365034965034965,0.402053753394071,0.046685235142588,0.175174085568216,0.264150943396226,0.0806982025713141
0.299300699300699,0.323170400173989,0.0386395966940382,0.160488199192112,0.171262699564586,0.0758486672083451
0.163636363636364,0.117918116572423,0.0352479845714965,0.109405362207237,0.0822447992259313,0.0500911992870872
0.048951048951049,0.0428175293605916,0.0,0.0767732054612054,0.0,0.0115119619955414
0.0,0.0,0.0060979048649936,0.0,0.0,0.0
0.0195804195804196,0.0,0.0436108449353675,0.0,0.0082244799225931,0.0
0.138461538461538,0.0171665953663561,0.219880910537476,0.0995109657009657,0.0875665215287857,0.0416328720515215
0.234965034965035,0.111801326663767,0.300669127524168,0.177966332140082,0.160562560474117,0.0990304275687534
0.25034965034965,0.110442040017399,0.0709885963048913,0.188089752620713,0.216007008459838,0.248393927418482
0.313286713286713,0.145103849499783,0.0764298383496378,0.170540378113539,0.223028543783261,0.31710477721736
0.303496503496503,0.119957046541975,0.0685862866055871,0.198308105070937,0.145137880986938,0.3095206835532
0.310160427807486,0.116766121139626,0.0531029397827103,0.152537013835547,0.103047895500726,0.234580225298609
0.204195804195804,0.0883536320139191,0.0406643579571603,0.126412577422577,0.0788582486695694,0.132521774918299
0.13006993006993,0.0541328124740594,0.0312324752240377,0.117124569805195,0.0493468795355588,0.0519513487252772
0.0363636363636364,0.0196524232503835,0.0,0.0826127619739095,0.0,0.0108938700763177
0.0,0.0,0.0066415767874504,0.0,0.0,0.0
0.0181818181818182,0.0,0.0434334787636851,0.0,0.0111272375423319,0.0
0.0919604533397636,0.0234476946498478,0.0912629362952822,0.0629310546860547,0.0793420416061926,0.049847804794177
0.163636363636364,0.0784988038277512,0.113539526656387,0.115033157953158,0.166908563134978,0.143242748514267
0.220979020979021,0.127772944758591,0.106358705114936,0.176753153686345,0.234639574262216,0.233522997916141
0.248951048951049,0.176456443277616,0.110788752346571,0.193410409220409,0.291243347847121,0.295251038466417
0.226573426573427,0.231758373205742,0.101514392634981,0.212832654735336,0.256410256410256,0.29182825073743
0.183216783216783,0.293860781861679,0.0893005899540127,0.13914732730684,0.252189979899932,0.228169295259141
0.135664335664336,0.221294697875888,0.0561827681563415,0.146449830235124,0.177552007740687,0.148792533145252
0.100699300699301,0.092771313614615,0.0375059875260526,0.127238920123804,0.115142718916304,0.0657836278859891
0.0293706293706294,0.0333025228360157,0.0,0.0863556340945876,0.0,0.0125048297986227
0.0,0.0,0.0065402065580981,0.0,0.0,0.0
0.020979020979021,0.0,0.0434351530843892,0.0,0.0120948234155781,0.0
0.0517482517482517,0.0397591344062636,0.0918009444770605,0.0654838664008284,0.149008224479923,0.0425488875438872
0.0839160839160839,0.18894084384515,0.113768059374338,0.0874402965712842,0.238993710691824,0.08847810229392
